"","pval","direction","color"
"12/17 positive regulation of striated muscle contraction",0.0114736881208317,0,"skyblue2"
"8/17 regulation of voltage-gated calcium channel activity",0.0333948163828554,0,"skyblue2"
"56/124 positive regulation of peptide secretion",0.0312834527035491,0,"skyblue2"
"77/198 response to mechanical stimulus",0.0251956930133183,0,"skyblue2"
"68/191 detection of abiotic stimulus",0.0114297953811538,0,"skyblue2"
"42/114 detection of mechanical stimulus",0.000291812165734459,0,"dodgerblue2"
"420/1081 system process",5.87650968055746e-12,0,"dodgerblue2"
"81/223 circulatory system process",0.0165600430070728,0,"skyblue2"
"73/156 muscle system process",0.000837020462525816,0,"dodgerblue2"
"27/47 striated muscle contraction",0.0189148166727481,0,"skyblue2"
"163/374 supramolecular fiber organization",1.42211194401446e-07,0,"dodgerblue2"
"84/181 actin filament organization",0.000354453915740304,0,"dodgerblue2"
"18/37 actin filament bundle organization",0.0462140413593127,0,"skyblue2"
"52/91 muscle cell development",0.000143784908303836,0,"dodgerblue2"
"257/582 cell development",0.00900380314123406,0,"dodgerblue2"
"43/68 striated muscle cell development",8.99475502359944e-05,0,"dodgerblue2"
"16/21 cardiac muscle fiber development",0.00870957512030135,0,"dodgerblue2"
"25/39 cardiac cell development",0.00219088157271119,0,"dodgerblue2"
"13/22 actin-mediated cell contraction",0.0401429325631107,0,"skyblue2"
"157/334 actin filament-based process",2.62084634612394e-05,0,"dodgerblue2"
"26/41 actin filament-based movement",0.00370928560533565,0,"dodgerblue2"
"32/47 sarcomere organization",5.16487518175449e-06,0,"dodgerblue2"
"15/23 cardiac myofibril assembly",0.0119988089788641,0,"skyblue2"
"51/90 actomyosin structure organization",0.000369497970074908,0,"dodgerblue2"
"324/791 cytoskeleton organization",0.000182304650634315,0,"dodgerblue2"
"20/33 myofibril assembly",0.00571510029898318,0,"dodgerblue2"
"27/39 myosin filament organization",1.52572775721042e-05,0,"dodgerblue2"
"48/92 cellular component assembly involved in morphogenesis",0.00249410978246602,0,"dodgerblue2"
"343/826 anatomical structure formation involved in morphogenesis",0.00128053893423282,0,"dodgerblue2"
"24/70 epithelial structure maintenance",0.0121695339436582,0,"skyblue2"
"124/309 anatomical structure homeostasis",0.00383740483851346,0,"dodgerblue2"
"13/18 centriole-centriole cohesion",0.0129678523562276,0,"skyblue2"
"286/696 plasma membrane bounded cell projection organization",0.00213068988750427,0,"dodgerblue2"
"375/932 cell projection organization",0.00121762593590596,0,"dodgerblue2"
"179/457 cell projection assembly",0.0035932736714592,0,"dodgerblue2"
"17/26 positive regulation of cilium assembly",0.0474894526195195,0,"skyblue2"
"7/10 positive regulation of protein localization to cilium",0.0118538788097734,0,"skyblue2"
"30/61 membrane assembly",0.0329178500060879,0,"skyblue2"
"15/29 intermediate filament cytoskeleton organization",0.0204743541018945,0,"skyblue2"
"148/334 cell junction organization",0.000651350498328271,0,"dodgerblue2"
"80/187 cell junction assembly",0.0133438190327793,0,"skyblue2"
"18/29 cell-substrate junction assembly",0.0141241207426889,0,"skyblue2"
"9/15 hemidesmosome assembly",0.016940507011539,0,"skyblue2"
"34/70 stem cell differentiation",0.00805752734225728,0,"dodgerblue2"
"9/12 hematopoietic stem cell differentiation",0.0333948163828554,0,"skyblue2"
"7/11 Sertoli cell development",0.0229616343925544,0,"skyblue2"
"110/239 positive regulation of cell adhesion",0.0168195527380438,0,"skyblue2"
"208/476 regulation of cell adhesion",0.016940507011539,0,"skyblue2"
"79/160 regulation of cell-substrate adhesion",0.000247211048509747,0,"dodgerblue2"
"44/82 positive regulation of cell-substrate adhesion",3.97104223507757e-05,0,"dodgerblue2"
"52/146 appendage morphogenesis",0.0336564212003829,0,"skyblue2"
"211/508 animal organ morphogenesis",9.67439826927705e-05,0,"dodgerblue2"
"20/29 gland morphogenesis",0.0171066833886449,0,"skyblue2"
"572/1378 anatomical structure morphogenesis",1.04492139496802e-07,0,"dodgerblue2"
"76/195 cell morphogenesis involved in differentiation",0.00340332195166324,0,"dodgerblue2"
"25/45 chondrocyte morphogenesis involved in endochondral bone morphogenesis",0.0102187300130724,0,"skyblue2"
"174/437 tissue morphogenesis",0.00369939604254537,0,"dodgerblue2"
"33/73 cartilage morphogenesis",0.00965896923511288,0,"dodgerblue2"
"118/285 external encapsulating structure organization",0.000143784908303836,0,"dodgerblue2"
"21/35 endodermal cell differentiation",0.0482044368567207,0,"skyblue2"
"177/474 cell-cell adhesion",0.000776508703493849,0,"dodgerblue2"
"420/1076 biological adhesion",6.28637085411288e-11,0,"dodgerblue2"
"19/49 neuron cell-cell adhesion",0.0112087993982608,0,"skyblue2"
"8/12 cell aggregation",0.0181642696989303,0,"skyblue2"
"258/616 system development",0.00389692120828136,0,"dodgerblue2"
"23/39 negative regulation of neuron differentiation",0.0409266376975333,0,"skyblue2"
"29/70 cell fate specification",0.0369639358927312,0,"skyblue2"
"5/5 neuron fate determination",0.0220411423989926,0,"skyblue2"
"483/1286 movement of cell or subcellular component",0.0012399895338051,0,"dodgerblue2"
"11/32 ovarian follicle cell migration",0.0481985270108858,0,"skyblue2"
"312/846 locomotion",0.00105657003544456,0,"dodgerblue2"
"18/37 establishment of planar polarity of embryonic epithelium",0.00865351699259813,0,"dodgerblue2"
"189/473 embryonic morphogenesis",2.75490797941996e-05,0,"dodgerblue2"
"20/44 cochlea morphogenesis",0.0129666120857333,0,"skyblue2"
"89/201 negative regulation of Wnt signaling pathway",0.0495452009766488,0,"skyblue2"
"32/89 regulation of establishment of planar polarity",0.0124754946994343,0,"skyblue2"
"32/71 non-canonical Wnt signaling pathway",0.0101724749267954,0,"skyblue2"
"573/1381 cell surface receptor signaling pathway",0.00986539119107759,0,"dodgerblue2"
"120/295 cell surface receptor signaling pathway involved in cell-cell signaling",0.0171066833886449,0,"skyblue2"
"4/5 regulation of extracellular exosome assembly",0.0170060844639742,1,"lightcoral"
"12/24 positive regulation of immunoglobulin production",0.0116070681433551,0,"skyblue2"
"443/1002 positive regulation of multicellular organismal process",0.00521453154008288,0,"dodgerblue2"
"68/138 positive regulation of ERK1 and ERK2 cascade",0.000779996352914664,0,"dodgerblue2"
"184/419 positive regulation of locomotion",0.00265744907384438,0,"dodgerblue2"
"57/128 positive regulation of epithelial cell migration",0.0123238313859842,0,"skyblue2"
"331/793 regulation of locomotion",0.000735491553067663,0,"dodgerblue2"
"481/1064 regulation of cell differentiation",0.000291303359664541,0,"dodgerblue2"
"50/86 regulation of epithelial to mesenchymal transition",0.000818739236217425,0,"dodgerblue2"
"36/61 positive regulation of epithelial to mesenchymal transition",2.97874466053347e-05,0,"dodgerblue2"
"21/42 regulation of osteoblast proliferation",0.0204169219699363,0,"skyblue2"
"280/593 positive regulation of cell differentiation",0.000505823021321402,0,"dodgerblue2"
"412/914 positive regulation of developmental process",0.000328725414683984,0,"dodgerblue2"
"5/9 de novo centriole assembly involved in multi-ciliated epithelial cell differentiation",0.0481985270108858,0,"skyblue2"
"13/32 DNA replication initiation",0.0301684757890606,0,"skyblue2"
"19/36 somatic cell DNA recombination",0.0472468580719535,0,"skyblue2"
"8/11 replication fork arrest",0.0159188939125348,0,"skyblue2"
"246/521 mitotic cell cycle process",0.00228507112042988,0,"dodgerblue2"
"78/171 cell cycle phase transition",0.00516398954933689,0,"dodgerblue2"
"35/74 cell cycle G2/M phase transition",0.0138295647114513,0,"skyblue2"
"387/852 cell cycle process",0.00697514991039661,0,"dodgerblue2"
"39/103 regulation of neural precursor cell proliferation",0.0131518880589074,0,"skyblue2"
"115/302 tube development",0.0254658922130317,0,"skyblue2"
"21/58 miRNA metabolic process",0.0301684757890606,0,"skyblue2"
"19/46 miRNA mediated inhibition of translation",0.0378534678159687,0,"skyblue2"
"23/34 sister chromatid cohesion",0.0284930185162448,0,"skyblue2"
"237/563 cell division",0.0130710799517582,0,"skyblue2"
"15/30 telomere maintenance via recombination",0.0361216967762003,0,"skyblue2"
"183/414 chromosome organization",4.57759584883262e-06,0,"dodgerblue2"
"56/136 DNA conformation change",0.0114736881208317,0,"skyblue2"
"18/28 mitotic chromosome condensation",0.000673857802558296,0,"dodgerblue2"
"27/45 DNA packaging",0.00157198038302102,0,"dodgerblue2"
"17/39 positive regulation of viral process",0.0488211782174815,1,"lightcoral"
"97/239 vesicle organization",0.0256146943111801,1,"lightcoral"
"6/9 platelet dense granule organization",0.00571510029898318,1,"firebrick1"
"44/98 cellular response to biotic stimulus",0.0190550219428769,1,"lightcoral"
"34/84 cellular response to molecule of bacterial origin",0.038993043269545,1,"lightcoral"
"10/20 regulation of multi-organism process",0.0202059415626865,1,"lightcoral"
"119/275 regulation of cytokine production",0.0288362370605653,1,"lightcoral"
"23/51 regulation of defense response to virus",0.0454711052739533,1,"lightcoral"
"6/18 B cell homeostasis",0.0171631693152697,1,"lightcoral"
"43/81 muscle structure development",0.00327770459845766,0,"dodgerblue2"
"497/1175 animal organ development",0.0204689944536507,0,"skyblue2"
"8/15 T cell activation involved in immune response",0.04909383652026,1,"lightcoral"
"8/15 CD4-positive, alpha-beta T cell activation",0.0451165415114499,1,"lightcoral"
"28/55 regulation of translational initiation",0.00173189693177766,1,"firebrick1"
"176/431 posttranscriptional regulation of gene expression",1.34162257779716e-07,1,"firebrick1"
"31/73 positive regulation of translation",0.00702741179385595,1,"firebrick1"
"438/1039 positive regulation of protein metabolic process",0.0446151576406679,1,"lightcoral"
"36/100 positive regulation of cellular amide metabolic process",0.0220411423989926,1,"lightcoral"
"6/7 positive regulation of cyclin-dependent protein kinase activity",0.0301684757890606,0,"skyblue2"
"31/66 negative regulation of autophagy",0.0035932736714592,1,"firebrick1"
"305/706 regulation of catabolic process",0.0165600430070728,1,"lightcoral"
"143/305 regulation of protein catabolic process",0.0301684757890606,1,"lightcoral"
"85/185 positive regulation of protein catabolic process",0.0171066833886449,1,"lightcoral"
"87/195 regulation of cellular protein catabolic process",0.0354957580684393,1,"lightcoral"
"183/409 regulation of proteolysis",0.012959065925305,1,"lightcoral"
"70/159 regulation of ubiquitin-dependent protein catabolic process",0.00687790739998617,1,"firebrick1"
"6/16 negative regulation of circadian rhythm",0.0493105013599255,1,"lightcoral"
"88/213 regulation of protein modification by small protein conjugation or removal",0.0192406511493929,1,"lightcoral"
"10/19 regulation of histone ubiquitination",0.00159315147016836,1,"firebrick1"
"10/13 negative regulation of dendritic spine development",0.0305892335803372,1,"lightcoral"
"106/240 regulation of apoptotic signaling pathway",0.0409266376975333,1,"lightcoral"
"211/489 regulation of cellular response to stress",0.0342859950436187,1,"lightcoral"
"5/11 negative regulation of p38MAPK cascade",0.0401961890687584,1,"lightcoral"
"98/211 regulation of protein stability",0.00763901506599339,1,"firebrick1"
"58/122 protein stabilization",0.0138295647114513,1,"lightcoral"
"62/160 regulation of I-kappaB kinase/NF-kappaB signaling",0.00621032499635082,1,"firebrick1"
"4/9 protein linear polyubiquitination",0.0369639358927312,1,"lightcoral"
"11/31 protein K48-linked deubiquitination",0.0378534678159687,1,"lightcoral"
"391/923 protein modification by small protein conjugation or removal",0.00208601350631659,1,"firebrick1"
"71/169 protein modification by small protein removal",1.34162257779716e-07,1,"firebrick1"
"13/30 protein K63-linked deubiquitination",0.00781456938242393,1,"firebrick1"
"365/781 proteolysis involved in cellular protein catabolic process",1.21530326657132e-08,1,"firebrick1"
"13/14 proteasomal ubiquitin-independent protein catabolic process",6.79008553223979e-07,1,"firebrick1"
"576/1276 proteolysis",0.00410253678190605,1,"firebrick1"
"18/37 protein quality control for misfolded or incompletely synthesized proteins",6.58300392153964e-05,1,"firebrick1"
"41/88 ERAD pathway",0.00495182379264121,1,"firebrick1"
"234/503 protein catabolic process",0.00855407652736227,1,"firebrick1"
"17/29 ribosomal large subunit biogenesis",0.0112087993982608,1,"lightcoral"
"51/94 cellular component biogenesis",0.000514310309145683,1,"firebrick1"
"22/39 ribosome biogenesis",0.010809653772283,1,"lightcoral"
"15/22 proteasome assembly",3.33961972369098e-05,1,"firebrick1"
"17/21 formation of cytoplasmic translation initiation complex",0.000262658891264268,1,"firebrick1"
"5/7 cytoplasmic translational initiation",0.0465377151223875,1,"lightcoral"
"25/42 translational initiation",4.45383807281952e-09,1,"firebrick1"
"14/24 RNA phosphodiester bond hydrolysis, endonucleolytic",0.000365919398336742,1,"firebrick1"
"35/91 RNA phosphodiester bond hydrolysis",6.18634891174056e-06,1,"firebrick1"
"71/176 nucleic acid phosphodiester bond hydrolysis",0.00786965008831473,1,"firebrick1"
"6/8 endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.0132200483928267,1,"lightcoral"
"10/15 endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.00111126994918724,1,"firebrick1"
"19/27 cleavage involved in rRNA processing",1.67373498983596e-05,1,"firebrick1"
"14/35 RNA polyadenylation",0.016779682120825,1,"lightcoral"
"39/89 RNA 3'-end processing",2.53054526935492e-06,1,"firebrick1"
"18/41 mRNA 3'-end processing",0.000398062336296754,1,"firebrick1"
"482/1106 macromolecule catabolic process",8.10020503556554e-05,1,"firebrick1"
"8/13 U4 snRNA 3'-end processing",0.0166295255385861,1,"lightcoral"
"56/158 mRNA catabolic process",0.00743959437189396,1,"firebrick1"
"73/200 RNA catabolic process",0.016779682120825,1,"lightcoral"
"20/46 ncRNA 3'-end processing",0.00763901506599339,1,"firebrick1"
"20/46 snRNA metabolic process",0.0108176642899022,1,"lightcoral"
"12/29 snRNA 3'-end processing",0.0446151576406679,1,"lightcoral"
"9/25 mitochondrial RNA metabolic process",0.0124749496784513,1,"lightcoral"
"42/115 tRNA processing",3.25540229402644e-09,1,"firebrick1"
"26/84 tRNA modification",3.78514635814926e-05,1,"firebrick1"
"8/25 tRNA wobble base modification",0.010809653772283,1,"lightcoral"
"69/160 tRNA metabolic process",2.75367784402472e-09,1,"firebrick1"
"91/216 methylation",0.000124397041105406,1,"firebrick1"
"11/32 tRNA methylation",0.0329178500060879,1,"lightcoral"
"28/68 RNA methylation",9.27603153694206e-05,1,"firebrick1"
"52/138 RNA modification",3.06057724867612e-09,1,"firebrick1"
"9/18 RNA 5'-end processing",0.00275246866199367,1,"firebrick1"
"11/19 sno(s)RNA metabolic process",0.00853224530450124,1,"firebrick1"
"11/13 regulation of rRNA processing",0.00091810332287967,1,"firebrick1"
"231/506 ncRNA metabolic process",1.00000000000233e-15,1,"firebrick1"
"596/1282 RNA metabolic process",1e-15,1,"firebrick1"
"14/24 rRNA modification",0.0177042550503957,1,"lightcoral"
"117/212 rRNA metabolic process",1.00000000000124e-15,1,"firebrick1"
"27/41 maturation of SSU-rRNA",3.14077272483639e-07,1,"firebrick1"
"173/368 ncRNA processing",1e-15,1,"firebrick1"
"6/9 hematopoietic stem cell proliferation",0.0475959969507206,1,"lightcoral"
"28/57 regulation of mRNA splicing, via spliceosome",0.00870957512030135,1,"firebrick1"
"17/34 regulation of alternative mRNA splicing, via spliceosome",0.000508649834464177,1,"firebrick1"
"43/85 regulation of RNA splicing",0.010592379375827,1,"lightcoral"
"46/92 regulation of mRNA processing",0.000182304650634315,1,"firebrick1"
"78/191 regulation of mRNA metabolic process",0.000214767967441266,1,"firebrick1"
"3/5 mRNA pseudouridine synthesis",0.0496132154538475,1,"lightcoral"
"253/512 mRNA metabolic process",1e-15,1,"firebrick1"
"14/26 mRNA modification",0.00370928560533565,1,"firebrick1"
"189/341 mRNA processing",1e-15,1,"firebrick1"
"377/761 RNA processing",1e-15,1,"firebrick1"
"4/5 cis assembly of pre-catalytic spliceosome",0.030350510650337,1,"lightcoral"
"100/164 RNA splicing, via transesterification reactions",1.00000000001534e-15,1,"firebrick1"
"149/264 RNA splicing",1e-15,1,"firebrick1"
"13/21 mRNA cis splicing, via spliceosome",0.0279769733898788,1,"lightcoral"
"5/7 small nucleolar ribonucleoprotein complex assembly",0.0192406511493929,1,"lightcoral"
"6/7 mRNA 3'-splice site recognition",0.00442175165687711,1,"firebrick1"
"10/17 spliceosomal complex assembly",0.0300156169966962,1,"lightcoral"
"602/1326 protein-containing complex subunit organization",1.08201469743692e-07,1,"firebrick1"
"20/36 ribosomal large subunit assembly",0.00126420849003547,1,"firebrick1"
"112/190 ribonucleoprotein complex subunit organization",1.00000000202405e-15,1,"firebrick1"
"306/591 cellular protein-containing complex assembly",4.12167144712557e-13,1,"firebrick1"
"8/16 spliceosomal tri-snRNP complex assembly",0.00975735932340803,1,"firebrick1"
"24/45 spliceosomal snRNP assembly",1.9737805100436e-07,1,"firebrick1"
"11/29 ovarian follicle development",0.0287402280373004,1,"lightcoral"
"24/44 ATP-dependent chromatin remodeling",0.0201498071651116,1,"lightcoral"
"19/32 transcription-coupled nucleotide-excision repair",0.00228507112042988,1,"firebrick1"
"30/66 nucleotide-excision repair",0.0305892335803372,1,"lightcoral"
"11/27 DNA strand elongation",0.0327443194522695,0,"skyblue2"
"4/7 regulation of RNA polymerase II transcription preinitiation complex assembly",0.0235484329926467,1,"lightcoral"
"24/41 regulation of DNA-templated transcription, elongation",0.00327770459845766,1,"firebrick1"
"577/1284 positive regulation of nucleobase-containing compound metabolic process",0.00262329805904187,1,"firebrick1"
"17/26 positive regulation of DNA-templated transcription, elongation",0.00120963791878691,1,"firebrick1"
"7/10 transcription preinitiation complex assembly",0.0050899391616108,1,"firebrick1"
"20/33 DNA-templated transcription, elongation",0.00157198038302102,1,"firebrick1"
"11/27 transcription by RNA polymerase III",0.0200273243894658,1,"lightcoral"
"93/209 nucleic acid-templated transcription",0.000129758255363667,1,"firebrick1"
"5/8 transcription by RNA polymerase I",0.00505848833485277,1,"firebrick1"
"481/1078 cellular nitrogen compound biosynthetic process",7.37312139254034e-08,1,"firebrick1"
"7/24 snRNA transcription",0.0330182754439136,1,"lightcoral"
"51/114 transcription by RNA polymerase II",0.00385406707315906,1,"firebrick1"
"396/909 organic cyclic compound biosynthetic process",0.0488429274983864,1,"lightcoral"
"368/850 macromolecule biosynthetic process",1.85801863232796e-07,1,"firebrick1"
"141/298 RNA biosynthetic process",4.60028544941474e-07,1,"firebrick1"
"28/66 DNA-templated transcription, initiation",0.00805752734225728,1,"firebrick1"
"20/46 transcription initiation from RNA polymerase II promoter",0.0114736881208317,1,"lightcoral"
"18/37 DNA-templated transcription, termination",0.00332030066291624,1,"firebrick1"
"363/815 aromatic compound biosynthetic process",0.0307123845859695,1,"lightcoral"
"89/182 protein folding",0.00273955067146953,1,"firebrick1"
"15/21 'de novo' protein folding",0.00870182956857057,1,"firebrick1"
"4/6 SNARE complex disassembly",0.0305892335803372,1,"lightcoral"
"51/121 protein-containing complex disassembly",0.00370928560533565,1,"firebrick1"
"8/15 translational termination",0.0165600430070728,1,"lightcoral"
"102/208 cellular component disassembly",0.00128053893423282,1,"firebrick1"
"5/13 Golgi ribbon formation",0.0475760038005075,1,"lightcoral"
"69/138 endoplasmic reticulum to Golgi vesicle-mediated transport",0.00160598379297364,1,"firebrick1"
"162/347 Golgi vesicle transport",0.0112087993982608,1,"lightcoral"
"4/10 Golgi to lysosome transport",0.0305892335803372,1,"lightcoral"
"75/171 vacuolar transport",0.0305892335803372,1,"lightcoral"
"48/108 lysosomal transport",0.0312792152284112,1,"lightcoral"
"76/197 endosomal transport",0.010809653772283,1,"lightcoral"
"6/7 ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.00447284683839414,1,"firebrick1"
"25/48 nucleus organization",0.000295150175953971,1,"firebrick1"
"4/7 nuclear body organization",0.0409266376975333,1,"lightcoral"
"30/43 protein localization to mitochondrion",9.10539093375556e-05,1,"firebrick1"
"27/49 mitochondrial transmembrane transport",0.0292349921769258,1,"lightcoral"
"47/86 mitochondrial transport",0.00753781763996766,1,"firebrick1"
"10/12 protein import into mitochondrial matrix",0.000398062336296754,1,"firebrick1"
"22/51 protein localization to endoplasmic reticulum",0.0460311966058326,1,"lightcoral"
"233/525 protein localization to organelle",0.000280145911386546,1,"firebrick1"
"17/34 establishment of protein localization to endoplasmic reticulum",0.00682945576284043,1,"firebrick1"
"587/1374 establishment of protein localization",1.73735091656688e-10,1,"firebrick1"
"307/720 intracellular protein transport",6.28637085411288e-11,1,"firebrick1"
"89/188 protein targeting",0.00464853399415223,1,"firebrick1"
"9/22 protein targeting to lysosome",0.0123187509251125,1,"lightcoral"
