"","pval","direction","color"
"6/34 apical lamina of hyaline layer",0.0435710859921487,0,"skyblue2"
"14/45 brush border",0.0345888467347667,0,"skyblue2"
"21/71 cluster of actin-based cell projections",0.0344648394315271,0,"skyblue2"
"21/41 actin filament bundle",0.00292973737275708,0,"dodgerblue2"
"164/479 axon",0.026096531257923,0,"skyblue2"
"269/705 cytoskeleton",1.96829680322911e-05,0,"dodgerblue2"
"63/177 actin cytoskeleton",0.00766053130369494,0,"dodgerblue2"
"12/32 intermediate filament",0.00150488163561434,0,"dodgerblue2"
"8/21 microtubule plus-end",0.0359569938120321,0,"skyblue2"
"12/31 microtubule end",0.0216196171543302,0,"skyblue2"
"9/14 hemidesmosome",0.00205243774809254,0,"dodgerblue2"
"299/789 endoplasmic reticulum membrane",0.000534378567549184,1,"firebrick1"
"6/10 H zone",0.0126722669830352,0,"skyblue2"
"146/418 cell surface",0.037816302115771,0,"skyblue2"
"24/66 filopodium",0.037816302115771,0,"skyblue2"
"54/167 actin-based cell projection",0.0264071071495771,0,"skyblue2"
"58/131 sarcolemma",1.84933113036004e-06,0,"dodgerblue2"
"8/16 dystrophin-associated glycoprotein complex",0.00742219067696876,0,"dodgerblue2"
"178/483 plasma membrane protein complex",0.0294767450868183,0,"skyblue2"
"13/26 juxtaparanode region of axon",0.0345888467347667,0,"skyblue2"
"98/248 cation channel complex",0.00478401619797384,0,"dodgerblue2"
"43/104 potassium channel complex",0.00115643770418913,0,"dodgerblue2"
"132/348 transporter complex",0.00218894862063815,0,"dodgerblue2"
"14/27 paranodal junction",0.00658843236270522,0,"dodgerblue2"
"17/36 paranode region of axon",0.00335742885108908,0,"dodgerblue2"
"11/20 presynaptic active zone membrane",0.00834945741280483,0,"dodgerblue2"
"131/378 synaptic membrane",0.0344648394315271,0,"skyblue2"
"52/178 leading edge membrane",0.0486993233688207,0,"skyblue2"
"427/1353 plasma membrane region",2.45998102549919e-05,0,"dodgerblue2"
"110/355 cell projection membrane",0.00584659635716256,0,"dodgerblue2"
"4/11 microvillus membrane",0.037816302115771,0,"skyblue2"
"391/1283 intrinsic component of plasma membrane",0.0320739557610375,0,"skyblue2"
"34/86 GABA-ergic synapse",0.0148490135552512,0,"skyblue2"
"4/8 zonula adherens",0.0317387908479423,0,"skyblue2"
"530/1479 cell junction",0.000670030632547901,0,"dodgerblue2"
"2/6 cuticular plate",0.0457274882085879,0,"skyblue2"
"263/774 synapse",0.0481646451873838,0,"skyblue2"
"8/17 MCM complex",0.0376022735280309,0,"skyblue2"
"5/11 EMC complex",0.037816302115771,1,"lightcoral"
"6/10 VCP-NPL4-UFD1 AAA ATPase complex",0.0457274882085879,1,"lightcoral"
"45/118 endoplasmic reticulum protein-containing complex",0.00398057375695404,1,"firebrick1"
"5/6 signal recognition particle",0.00484686496258159,1,"firebrick1"
"38/104 intrinsic component of endoplasmic reticulum membrane",0.0474804791638285,1,"lightcoral"
"5/5 eukaryotic translation initiation factor 3 complex, eIF3m",0.00411511091354922,1,"firebrick1"
"18/23 translation preinitiation complex",2.70674492457094e-05,1,"firebrick1"
"4/5 eukaryotic translation initiation factor 3 complex, eIF3e",0.0387538644571852,1,"lightcoral"
"63/171 mitochondrial protein-containing complex",3.51065068239437e-09,1,"firebrick1"
"8/15 outer mitochondrial membrane protein complex",0.0231625288793619,1,"lightcoral"
"29/77 inner mitochondrial membrane protein complex",3.27548601328734e-05,1,"firebrick1"
"16/65 respiratory chain complex",0.0117494505438534,1,"lightcoral"
"19/73 ribosome",0.0359569938120321,1,"lightcoral"
"3/6 cytoplasmic side of endoplasmic reticulum membrane",0.0344648394315271,1,"lightcoral"
"110/333 organelle inner membrane",0.00766053130369494,1,"firebrick1"
"161/485 mitochondrial membrane",0.00251784347444265,1,"firebrick1"
"31/139 ribosomal subunit",1.59471337976621e-05,1,"firebrick1"
"15/37 organellar large ribosomal subunit",0.00534400893694569,1,"firebrick1"
"19/77 large ribosomal subunit",0.000517795247692734,1,"firebrick1"
"12/62 small ribosomal subunit",0.0332273890898566,1,"lightcoral"
"7/38 cytosolic small ribosomal subunit",0.0457274882085879,1,"lightcoral"
"10/24 mismatch repair complex",0.0305275363402029,0,"skyblue2"
"38/135 P-body",0.0481113132251231,1,"lightcoral"
"6/19 CCR4-NOT complex",0.00767357192547428,1,"firebrick1"
"13/35 peroxisomal matrix",0.0155509629739466,1,"lightcoral"
"5/5 proteasome core complex, beta-subunit complex",0.00257157654525031,1,"firebrick1"
"15/17 proteasome core complex",1.95438020569775e-09,1,"firebrick1"
"7/8 proteasome core complex, alpha-subunit complex",7.09590536960113e-05,1,"firebrick1"
"8/13 proteasome regulatory particle, base subcomplex",0.00218894862063815,1,"firebrick1"
"3/5 spermatoproteasome complex",0.0136865062258478,1,"lightcoral"
"36/55 endopeptidase complex",6.35010825893437e-13,1,"firebrick1"
"4/5 cytosolic proteasome complex",0.0427956443817847,1,"lightcoral"
"43/76 peptidase complex",2.96642677982056e-12,1,"firebrick1"
"8/8 proteasome regulatory particle",3.73024512068772e-05,1,"firebrick1"
"5/6 proteasome regulatory particle, lid subcomplex",0.00155175974147479,1,"firebrick1"
"13/17 proteasome accessory complex",8.29329011928227e-07,1,"firebrick1"
"7/33 mediator complex",0.0285392693069988,1,"lightcoral"
"21/44 transcription elongation factor complex",0.00270072501675035,1,"firebrick1"
"4/7 polytene chromosome",0.0359569938120321,1,"lightcoral"
"10/22 transcriptionally active chromatin",0.00236237307944491,1,"firebrick1"
"7/18 preribosome, large subunit precursor",0.0216196171543302,1,"lightcoral"
"12/21 sno(s)RNA-containing ribonucleoprotein complex",4.32190974290461e-05,1,"firebrick1"
"4/5 box C/D RNP complex",0.0474804791638285,1,"lightcoral"
"7/12 preribosome, small subunit precursor",0.00108685358876292,1,"firebrick1"
"23/52 small-subunit processome",9.55819492486976e-08,1,"firebrick1"
"5/13 Pwp2p-containing subcomplex of 90S preribosome",0.0251977611549915,1,"lightcoral"
"269/668 nucleolus",1.91682664039218e-11,1,"firebrick1"
"38/84 preribosome",2.96642677982056e-12,1,"firebrick1"
"6/19 90S preribosome",0.0200853562194154,1,"lightcoral"
"10/20 U12-type spliceosomal complex",0.0317387908479423,1,"lightcoral"
"21/30 U4/U6 x U5 tri-snRNP complex",5.05801397588427e-09,1,"firebrick1"
"49/80 Sm-like protein family complex",1.7088370763064e-15,1,"firebrick1"
"12/18 U5 snRNP",0.000204814281700409,1,"firebrick1"
"41/62 small nuclear ribonucleoprotein complex",7.51866043286911e-15,1,"firebrick1"
"23/33 precatalytic spliceosome",5.51374628688276e-08,1,"firebrick1"
"4/6 Lsm2-8 complex",0.0103042826564139,1,"lightcoral"
"10/17 U2 snRNP",0.00251784347444265,1,"firebrick1"
"10/15 post-mRNA release spliceosomal complex",0.00068676708392303,1,"firebrick1"
"45/69 U2-type spliceosomal complex",1.08088984593716e-15,1,"firebrick1"
"9/12 U2-type prespliceosome",0.000142617415865316,1,"firebrick1"
"259/572 ribonucleoprotein complex",1e-15,1,"firebrick1"
"10/16 Prp19 complex",0.0336808127378219,1,"lightcoral"
"106/172 spliceosomal complex",1.00000000000007e-15,1,"firebrick1"
"21/32 U2-type catalytic step 2 spliceosome",4.9945404175719e-09,1,"firebrick1"
"57/82 catalytic step 2 spliceosome",1.0000072298785e-15,1,"firebrick1"
"8/19 SMN complex",0.00478401619797384,1,"firebrick1"
"27/40 Cajal body",5.51374628688276e-08,1,"firebrick1"
"220/518 nuclear body",1.1957873136195e-08,1,"firebrick1"
"7/10 Smc5-Smc6 complex",0.000657915730628962,0,"dodgerblue2"
"120/276 nuclear speck",1.02704711201157e-09,1,"firebrick1"
"4/5 interchromatin granule",0.0151487869487536,0,"skyblue2"
"6/14 cyclin-dependent protein kinase holoenzyme complex",0.00246576141646994,0,"dodgerblue2"
"25/101 RNA polymerase II transcription regulator complex",0.00411511091354922,1,"firebrick1"
"3/10 RNA N6-methyladenosine methyltransferase complex",0.0332273890898566,1,"lightcoral"
"4/7 methylosome",0.00924350724733341,1,"firebrick1"
"30/103 methyltransferase complex",0.0159808614265334,1,"lightcoral"
"4/5 Lewy body",0.00605125656546348,1,"firebrick1"
"5/6 alpha DNA polymerase:primase complex",0.0484160816932788,0,"skyblue2"
"14/22 DNA polymerase complex",0.0143337057172099,0,"skyblue2"
"300/832 intracellular protein-containing complex",7.90742057967639e-07,1,"firebrick1"
"26/80 protein acetyltransferase complex",0.0148425075353198,1,"lightcoral"
"5/7 N-terminal protein acetyltransferase complex",0.0457274882085879,1,"lightcoral"
"277/832 transferase complex",0.00534400893694569,1,"firebrick1"
"501/1433 catalytic complex",3.41984762339857e-12,1,"firebrick1"
"123/370 ubiquitin ligase complex",0.000866678025690205,1,"firebrick1"
"71/214 cullin-RING ubiquitin ligase complex",0.0474804791638285,1,"lightcoral"
"7/18 DNA helicase complex",0.0111438404852431,1,"lightcoral"
"9/28 INO80-type complex",0.00181184703741943,1,"firebrick1"
"6/8 replication fork protection complex",0.0450743245916765,0,"skyblue2"
"12/25 mRNA cleavage factor complex",0.0485166764819077,1,"lightcoral"
"4/17 RNA polymerase III complex",0.0228763892243176,1,"lightcoral"
"9/19 nuclear exosome (RNase complex)",0.0220707048574457,1,"lightcoral"
"444/1147 nuclear protein-containing complex",1.02255537663266e-15,1,"firebrick1"
"4/11 Fanconi anaemia nuclear complex",0.0458277804613585,0,"skyblue2"
"632/1694 nucleoplasm",8.18926123132681e-07,1,"firebrick1"
"7/12 pericentric heterochromatin",0.00411511091354922,0,"dodgerblue2"
"6/10 annulate lamellae",0.0187867733192562,1,"lightcoral"
"28/74 nuclear pore",0.00470693506266526,1,"firebrick1"
"5/7 9+2 non-motile cilium",0.0188155109202765,1,"lightcoral"
"22/78 RNA-directed RNA polymerase complex",0.00141297564548293,0,"dodgerblue2"
"7/10 cohesin complex",0.012921857217058,0,"skyblue2"
"67/181 chromosomal region",2.6756566149261e-06,0,"dodgerblue2"
"43/110 chromosome, centromeric region",3.12210716263789e-07,0,"dodgerblue2"
"6/6 meiotic cohesin complex",0.00160613414303087,0,"dodgerblue2"
"7/9 condensed chromosome outer kinetochore",0.00251784347444265,0,"dodgerblue2"
"16/47 spindle microtubule",0.00478401619797384,0,"dodgerblue2"
"63/163 centriole",0.000383506275441461,0,"dodgerblue2"
"173/482 centrosome",0.00478401619797384,0,"dodgerblue2"
"6/7 ciliary transition fiber",0.00117900339505373,0,"dodgerblue2"
"70/193 midbody",0.0283127847725226,0,"skyblue2"
"87/202 spindle pole",0.00425696794829975,0,"dodgerblue2"
"16/35 mitotic spindle pole",0.0485018597216686,0,"skyblue2"
