"","pval","direction","color"
"6/26 mRNA modification",0.0271986917952493,0,"skyblue2"
"57/212 rRNA metabolic process",0.00695181991866665,0,"dodgerblue2"
"171/761 RNA processing",0.0203066087773998,0,"skyblue2"
"89/368 ncRNA processing",0.00229708707754478,0,"dodgerblue2"
"55/190 ribonucleoprotein complex subunit organization",0.0432390331252133,0,"skyblue2"
"5/7 cytoplasmic translational initiation",0.0397872194448672,0,"skyblue2"
"15/42 translational initiation",0.00886917305860822,0,"dodgerblue2"
"6/15 negative regulation of Rho protein signal transduction",0.0368941745485486,0,"skyblue2"
"4/8 transcription by RNA polymerase I",0.0495866728881724,0,"skyblue2"
"198/850 macromolecule biosynthetic process",0.030017680028863,0,"skyblue2"
"23/87 sprouting angiogenesis",0.0217191357215675,1,"lightcoral"
"19/58 blood circulation",0.00155334253898253,1,"firebrick1"
"43/265 cell part morphogenesis",0.0483886505394804,1,"lightcoral"
"11/29 intermediate filament cytoskeleton organization",0.00886917305860822,1,"firebrick1"
"27/187 cell junction assembly",0.0397872194448672,1,"lightcoral"
"60/334 cell junction organization",0.0160800442790183,1,"lightcoral"
"8/31 neurotransmitter receptor transport",0.000992099520168241,1,"firebrick1"
"5/18 establishment of protein localization to postsynaptic membrane",0.0435340489731876,1,"lightcoral"
"6/33 receptor localization to synapse",0.0490234825386387,1,"lightcoral"
"6/25 protein localization to postsynapse",0.0201399122791559,1,"lightcoral"
"26/102 positive regulation of synaptic transmission",0.0154034139713448,1,"lightcoral"
"6/8 regulation of lipoprotein particle clearance",0.0211753126648095,1,"lightcoral"
"224/1241 regulation of transport",0.0197619206058529,1,"lightcoral"
"5/24 positive regulation of establishment of protein localization to mitochondrion",0.0435340489731876,1,"lightcoral"
"20/47 regulation of intracellular steroid hormone receptor signaling pathway",0.046405584953931,1,"lightcoral"
"24/120 response to reactive oxygen species",0.0368941745485486,1,"lightcoral"
"32/116 leukocyte differentiation",0.00996427587615187,1,"firebrick1"
"4/9 macrophage differentiation",0.0479457495975251,1,"lightcoral"
"12/50 protein K48-linked ubiquitination",0.0244734382850183,1,"lightcoral"
"189/923 protein modification by small protein conjugation or removal",0.000116700426766544,1,"firebrick1"
"79/383 protein polyubiquitination",7.58198142804946e-05,1,"firebrick1"
"14/51 protein K63-linked ubiquitination",0.0324512406257181,1,"lightcoral"
"26/110 regulation of response to cytokine stimulus",0.000262121132083772,1,"firebrick1"
"12/62 negative regulation of response to cytokine stimulus",0.000992099520168241,1,"firebrick1"
"76/370 regulation of immune response",0.0160800442790183,1,"lightcoral"
"12/38 regulation of response to interferon-gamma",0.000992099520168241,1,"firebrick1"
"156/722 regulation of immune system process",0.0154034139713448,1,"lightcoral"
"14/51 regulation of defense response to virus",0.00969761906621232,1,"firebrick1"
"58/239 regulation of response to biotic stimulus",0.000992099520168241,1,"firebrick1"
"16/82 negative regulation of response to biotic stimulus",0.0291040547020378,1,"lightcoral"
"175/868 regulation of response to stress",0.000291374522874206,1,"firebrick1"
"76/363 regulation of defense response",0.0100007611283613,1,"lightcoral"
"24/143 negative regulation of defense response",0.0413802072995498,1,"lightcoral"
"17/52 protein ADP-ribosylation",0.000262121132083772,1,"firebrick1"
"12/33 protein poly-ADP-ribosylation",0.000262121132083772,1,"firebrick1"
"15/62 regulation of receptor signaling pathway via STAT",0.000992099520168241,1,"firebrick1"
"12/42 negative regulation of receptor signaling pathway via STAT",0.000583002734342526,1,"firebrick1"
"10/33 negative regulation of tyrosine phosphorylation of STAT protein",0.01928242268883,1,"lightcoral"
"82/376 negative regulation of protein modification process",0.0403277363864606,1,"lightcoral"
"13/48 negative regulation of peptidyl-tyrosine phosphorylation",0.0403853855664786,1,"lightcoral"
"227/1176 intracellular signal transduction",0.000586904766219843,1,"firebrick1"
"11/30 cytoplasmic pattern recognition receptor signaling pathway",0.0415319117361066,1,"lightcoral"
"25/77 intracellular receptor signaling pathway",0.0472061611907976,1,"lightcoral"
"25/82 regulation of type I interferon production",0.0432390331252133,1,"lightcoral"
"4/6 MDA-5 signaling pathway",0.0401869418978811,1,"lightcoral"
"20/62 positive regulation of response to cytokine stimulus",0.00193248820077781,1,"firebrick1"
"317/1538 positive regulation of response to stimulus",0.000262121132083772,1,"firebrick1"
"6/11 cytoplasmic pattern recognition receptor signaling pathway in response to virus",0.00415084563264765,1,"firebrick1"
"71/387 immune effector process",0.0374330865050465,1,"lightcoral"
"194/924 immune system process",0.000291374522874206,1,"firebrick1"
"174/912 biological process involved in interspecies interaction between organisms",0.0146613039093017,1,"lightcoral"
"43/190 response to virus",0.0113209352150788,1,"lightcoral"
"124/641 defense response",0.00193248820077781,1,"firebrick1"
"158/808 response to biotic stimulus",0.0302236771327241,1,"lightcoral"
"6/16 cellular response to exogenous dsRNA",0.01928242268883,1,"lightcoral"
"95/428 immune response",0.00421414690924095,1,"firebrick1"
"66/298 innate immune response",0.00414849747362948,1,"firebrick1"
"9/30 tumor necrosis factor-mediated signaling pathway",0.0441490576518787,1,"lightcoral"
"124/562 positive regulation of gene expression",0.0134688136950151,1,"lightcoral"
"31/105 positive regulation of NF-kappaB transcription factor activity",0.0435340489731876,1,"lightcoral"
