Oarb_151568_c5_g3	GO:0005930;GO:0097546;GO:0003341;GO:0007368;GO:0007507;GO:0036158;GO:0003356;GO:0021591
Oarb_152724_c5_g1	GO:0030176;GO:0016740;GO:0008270;GO:0070936
Oarb_140737_c6_g3	GO:0005829;GO:0009505;GO:0005773;GO:0004563;GO:0015929;GO:0102148;GO:0005975
Oarb_151498_c5_g1	GO:0051213;GO:0046872
Oarb_131561_c0_g3	GO:0005737;GO:0016021;GO:0005886;GO:0005509;GO:0004930;GO:0033326;GO:0060271;GO:0003341;GO:0048813;GO:0007156;GO:0021999;GO:0001764;GO:0022407;GO:0032880;GO:0006355;GO:0021591;GO:0016055
Oarb_154762_c5_g2	GO:0005737;GO:0035145;GO:0005730;GO:0048471;GO:0005844;GO:0003729;GO:0042742;GO:0009867;GO:0048571;GO:0000184;GO:0009611;GO:0009863
Oarb_152407_c0_g1	GO:0005829;GO:0005789;GO:0016021;GO:0045121;GO:0005886;GO:0032991;GO:0015485;GO:0031625;GO:0008203;GO:0045541;GO:0045717;GO:0032933;GO:0030433
Oarb_150289_c5_g2	GO:0005737;GO:0005783;GO:0005794;GO:0005739;GO:0005730;GO:0005634;GO:0048471;GO:0043130;GO:0030324;GO:2001205;GO:1903026;GO:0007219;GO:1903378;GO:1901800;GO:0043161;GO:0031648;GO:0090049;GO:0031146;GO:0010992;GO:0001570
Oarb_153079_c4_g1	GO:0005829;GO:0005769;GO:0000813;GO:0005770;GO:0031902;GO:0005634;GO:0005886;GO:0031982;GO:0008289;GO:0048524;GO:0015031;GO:0042058;GO:0046755;GO:0019075
Oarb_152434_c9_g2	GO:0009986;GO:0030055;GO:0043034;GO:0005856;GO:0005829;GO:0016010;GO:0030175;GO:0031527;GO:0045121;GO:0044306;GO:0005634;GO:0005886;GO:0045211;GO:0032991;GO:0042383;GO:0045202;GO:0016013;GO:0030018;GO:0003779;GO:0002162;GO:0017022;GO:0050998;GO:0005200;GO:0008307;GO:0017166;GO:0008270;GO:0086001;GO:0060048;GO:0034613;GO:0034622;GO:0044458;GO:0046716;GO:0048747;GO:0030049;GO:0007517;GO:1902083;GO:0033137;GO:0043043;GO:0045666;GO:0010976;GO:2000651;GO:0010881;GO:0090287;GO:0002027;GO:0010880;GO:0060314;GO:0014819;GO:0014809;GO:1901385;GO:0035994
Oarb_98837_c0_g1	GO:0045177;GO:0016021;GO:0005886;GO:0032420;GO:0005509;GO:0047485;GO:0007156;GO:0060122;GO:0007626;GO:0007605
Oarb_150177_c4_g3	GO:0005634;GO:0046872;GO:0004518
Oarb_152862_c2_g2	GO:0005829;GO:0070062;GO:0005654;GO:0005886;GO:0043195;GO:0004074;GO:0042602;GO:0042167
Oarb_127075_c0_g1	GO:0005743;GO:0005739;GO:0008409;GO:0004519;GO:0004521;GO:0004529;GO:0046872;GO:0003676;GO:0000014;GO:0006309;GO:0000737
Oarb_155705_c11_g1	GO:0030424;GO:0045178;GO:0005604;GO:0030054;GO:0031012;GO:0098965;GO:0005576;GO:0005615;GO:0098978;GO:0016021;GO:0045121;GO:0031594;GO:0098684;GO:0005886;GO:0045202;GO:0030548;GO:0005509;GO:0035374;GO:0002162;GO:0050840;GO:0005539;GO:0043395;GO:0008201;GO:0043236;GO:0043237;GO:0033691;GO:0038023;GO:0030297;GO:0031532;GO:0007420;GO:0046847;GO:0007213;GO:0010977;GO:0007399;GO:0007528;GO:0007158;GO:0051491;GO:0043547;GO:0045887;GO:0045944;GO:0043113;GO:0071340
Oarb_145565_c2_g1	GO:0004068;GO:0030170;GO:0015940
Oarb_132608_c0_g1	GO:0016021;GO:0004930;GO:0009881;GO:0007602;GO:0018298;GO:0007601
Oarb_120634_c2_g1	GO:0005874;GO:0005634
Oarb_133294_c2_g1	GO:0005829;GO:0005524
Oarb_139169_c5_g1	GO:0005634;GO:0072669;GO:0009952;GO:0060027;GO:0048598;GO:0042981;GO:0060062
Oarb_151033_c4_g2	GO:0005765;GO:0005764;GO:0016020;GO:0004558;GO:0090599;GO:0030246;GO:0032450;GO:0060048;GO:0002086;GO:0005980;GO:0005977;GO:0003007;GO:0007626;GO:0007040;GO:0046716;GO:0050885;GO:0050884;GO:0002026;GO:0006941;GO:0009888;GO:0043181
Oarb_147765_c2_g1	GO:0005623;GO:0005524;GO:0004835;GO:0018166;GO:0000226;GO:0045931;GO:0030516;GO:0090235
Oarb_145515_c2_g1	GO:0016021;GO:0015171;GO:0033265;GO:0015220;GO:0005307;GO:0008292;GO:0003333;GO:0015871
Oarb_132437_c0_g2	GO:0005783;GO:0030176;GO:0102336;GO:0102337;GO:0102338;GO:0009922;GO:0102756;GO:0034625;GO:0034626;GO:0019367;GO:0035338;GO:0030148;GO:0006636;GO:0042761
Oarb_151236_c3_g1	GO:0005829;GO:0030729;GO:0005524;GO:0006631
Oarb_151703_c1_g1	GO:0005882;GO:0005635;GO:0005198
Oarb_152044_c2_g1	GO:0005737;GO:0005634;GO:0008536;GO:0000049;GO:0071528
Oarb_128110_c2_g1	GO:0005737;GO:0005887;GO:0005886;GO:0004930;GO:0042923;GO:0042277;GO:0004994;GO:0016477;GO:0071385;GO:0030900;GO:0106072;GO:0007218;GO:0090238;GO:0070374
Oarb_142732_c1_g1	GO:0062023;GO:0005783;GO:0005615;GO:0005201;GO:0020037;GO:0046872;GO:0004601;GO:0030198;GO:0042744;GO:0055114;GO:0006979
Oarb_135311_c4_g1	GO:0062023;GO:0070062;GO:1903561;GO:0005509;GO:0005201;GO:0005178;GO:0007155;GO:0007275;GO:0010811
Oarb_139647_c3_g1	GO:0005576;GO:0016491
Oarb_148299_c2_g1	GO:0005829;GO:0004066;GO:0005524;GO:0042149;GO:0006541;GO:0070981;GO:0043066;GO:0045931
Oarb_100193_c0_g1	GO:0005814;GO:0005813;GO:0098536;GO:0005654;GO:0000242;GO:0019901;GO:0030030;GO:0007099;GO:0051298;GO:0098535
Oarb_148082_c3_g2	GO:0031410;GO:0030659;GO:0005829;GO:0019898;GO:0016020;GO:0042802;GO:0035091;GO:0036089;GO:0006897;GO:0016197;GO:0007032;GO:0006886;GO:0044351;GO:0000281;GO:0045806;GO:2000009;GO:0097320;GO:0051044;GO:2000010;GO:0017038
Oarb_127534_c1_g1	GO:0016021
Oarb_154885_c8_g1	GO:0015629;GO:0031463;GO:0005737;GO:0005829;GO:0030027;GO:0001726;GO:0003779;GO:0016567
Oarb_145800_c0_g1	GO:0005737;GO:0005634;GO:0003723;GO:0043130;GO:0061630;GO:0034450;GO:0008270;GO:0006974;GO:0007455;GO:0008585;GO:0007444;GO:0007446;GO:0007112;GO:1901315;GO:0090263;GO:0070936;GO:0000209;GO:0007289;GO:0007283;GO:0035220
Oarb_111032_c4_g3	GO:0005929;GO:0031410;GO:0005769;GO:0005794;GO:0031985;GO:0005795;GO:0005770;GO:0048471;GO:0045335;GO:0030670;GO:0001726;GO:0031982;GO:0005525;GO:0030742;GO:0003924;GO:0019001;GO:0017160;GO:0019882;GO:0030030;GO:0071333;GO:0006897;GO:0043001;GO:0006886;GO:0007041;GO:0032418;GO:0090382;GO:0090385;GO:1900426;GO:1905171;GO:0050714;GO:0045880;GO:0072659;GO:0032482
Oarb_122622_c0_g2	GO:0030424;GO:0070852;GO:0005737;GO:0030425;GO:0005739;GO:0005634;GO:0051087;GO:0030544;GO:0070628;GO:0090084;GO:0006457
Oarb_155479_c7_g2	GO:0005887;GO:0005886;GO:0004930;GO:0007189;GO:0007166;GO:0007186
Oarb_101581_c4_g1	GO:0003676;GO:0008270;GO:0015074
Oarb_106192_c0_g2	GO:0016021;GO:0022857;GO:0006915;GO:0006811
Oarb_145962_c5_g2	GO:0005737;GO:0005634;GO:0016055
Oarb_146490_c3_g1	GO:0003676;GO:0008270;GO:0015074
Oarb_134115_c1_g1	GO:0034704;GO:0005623;GO:0032541;GO:0005783;GO:0005789;GO:0030176;GO:0016021;GO:0014701;GO:0005886;GO:0033018;GO:0033017;GO:0005509;GO:0009055;GO:0044325;GO:0004597;GO:0008307;GO:0005198;GO:0097202;GO:0032237;GO:0070588;GO:0071277;GO:0005513;GO:0060325;GO:0034220;GO:0035108;GO:0006936;GO:0008285;GO:0007389;GO:0042264;GO:0010524;GO:0090316;GO:0045862;GO:0060316;GO:0045893;GO:1903779;GO:0010881;GO:0010649;GO:0031585;GO:1901879;GO:0031647;GO:0010880;GO:0060314;GO:0033198;GO:0060021
Oarb_127299_c4_g1	GO:0003755
Oarb_149151_c1_g1	GO:0005737;GO:0005524;GO:0004709;GO:0046872;GO:0004672;GO:0004674;GO:0032147;GO:0001568;GO:0035556;GO:2000773;GO:0090050;GO:0071864;GO:0043123;GO:1900745;GO:0046777;GO:0023014;GO:0031098
Oarb_139765_c3_g1	GO:0016021
Oarb_129119_c1_g1	GO:0005664;GO:0005524;GO:0003677;GO:0006260
Oarb_112932_c2_g2	GO:0005737;GO:0005874;GO:0005525;GO:0003924;GO:0005200;GO:0000226;GO:0007017;GO:0000278
Oarb_149298_c1_g1	GO:0005634;GO:0008097;GO:0003677;GO:0003700;GO:0046872;GO:0042273
Oarb_134449_c0_g1	
Oarb_120858_c3_g1	GO:0005737;GO:0005524;GO:0050277;GO:0005975;GO:0035963;GO:0071353;GO:0071222;GO:0009052;GO:0016310;GO:0050727;GO:0043030
Oarb_150895_c3_g3	GO:0005737;GO:0016020;GO:0005654;GO:0005634;GO:0006915;GO:0016477;GO:0008283;GO:0006974;GO:0006006;GO:0051646;GO:0030307;GO:0001934;GO:0010212
Oarb_148053_c2_g2	GO:0003779;GO:0042803;GO:0045886;GO:0051865
Oarb_125669_c1_g1	GO:0016021
Oarb_142874_c1_g1	GO:0046872;GO:0003964;GO:0009036;GO:0006310;GO:0090305;GO:0032199;GO:0032197
Oarb_137860_c0_g1	GO:0005737;GO:0005845;GO:0003743;GO:0006417
Oarb_116365_c0_g1	GO:0005604;GO:0000785;GO:0000775;GO:0008278;GO:0005622;GO:0000800;GO:0030893;GO:0097431;GO:0016363;GO:0034991;GO:0005654;GO:0005634;GO:0005524;GO:0048487;GO:0003682;GO:0070840;GO:0036033;GO:0046982;GO:0051301;GO:0006281;GO:0051702;GO:0051321;GO:0032876;GO:0044791;GO:0006275;GO:1901673;GO:0007062;GO:0019827
Oarb_154890_c6_g1	
Oarb_111541_c1_g1	GO:0005576;GO:0004867;GO:0007596
Oarb_141331_c0_g1	GO:0035631;GO:0009898;GO:0005768;GO:0032991;GO:0019901;GO:0019903;GO:0031996;GO:0016740;GO:0005164;GO:0031625;GO:0008270;GO:0006915;GO:0045087;GO:0032088;GO:0042981;GO:0001817;GO:0050688;GO:0032648;GO:0030162;GO:0008063;GO:0002224;GO:0033209
Oarb_145703_c3_g1	
Oarb_129298_c2_g3	GO:0005953;GO:0005737;GO:0005875;GO:0005886;GO:0005965;GO:0030548;GO:0043014;GO:0004662;GO:0008017;GO:0004660;GO:0004661;GO:0004663;GO:0030971;GO:0043066;GO:0051771;GO:0045213;GO:0045787;GO:0008284;GO:0090045;GO:0051770;GO:0090044;GO:0018343;GO:0018344;GO:0034097;GO:0010035;GO:0014070;GO:0071340
Oarb_117646_c4_g1	GO:1990316;GO:0005737;GO:0032045;GO:0017112;GO:0006914;GO:0010506
Oarb_129953_c7_g1	GO:0005634;GO:0071007;GO:0003723;GO:0000398
Oarb_152779_c5_g2	GO:0000932;GO:0035198;GO:0030371;GO:0061630;GO:0004842;GO:0008270;GO:0061158;GO:0071310;GO:0008543;GO:0000082;GO:0035278;GO:0010586;GO:0017148;GO:0001843;GO:0021915;GO:2000637;GO:0010608;GO:0035196;GO:0043161;GO:0051865;GO:0000209;GO:0060964;GO:2000177;GO:0051246;GO:0072089
Oarb_155503_c3_g1	GO:0045177;GO:0016021;GO:0005886;GO:0005509;GO:0001658;GO:0021987;GO:0072137;GO:0048565;GO:0001736;GO:0008543;GO:0003007;GO:0007157;GO:0035329;GO:0007156;GO:0060122;GO:0001822;GO:0072006;GO:0022008;GO:0007219;GO:0043931;GO:0007009;GO:0072307
Oarb_136876_c3_g4	GO:0005737;GO:0005829;GO:0045111;GO:0005524;GO:0003690;GO:0003725;GO:0004386;GO:0003727;GO:0051607;GO:0045087;GO:1900245;GO:1900246;GO:0009615
Oarb_151509_c4_g2	GO:0070062;GO:0005509;GO:0050908;GO:0043403
Oarb_104641_c4_g1	GO:0005814
Oarb_147114_c0_g4	GO:0016021;GO:0005886;GO:0030246;GO:0004930;GO:0007166
Oarb_151288_c3_g1	GO:0005829;GO:0005634;GO:0005524;GO:0003677;GO:0004386;GO:0003723
Oarb_153700_c10_g1	GO:0016021;GO:0005886;GO:0015098
Oarb_116927_c1_g2	GO:0005874;GO:0003723;GO:0007281;GO:0008354
Oarb_153108_c1_g3	GO:0005789;GO:0016021;GO:0031090;GO:0019213;GO:0004806
Oarb_154834_c9_g2	GO:0005604;GO:0062023;GO:0043197;GO:0005576;GO:0005615;GO:0031594;GO:0042383;GO:0043083;GO:0005201;GO:0005102;GO:0007411;GO:0007155;GO:0032224;GO:0030155;GO:0030334;GO:0045995;GO:0014037
Oarb_107159_c0_g1	GO:0031463;GO:0005737;GO:0005827;GO:0007049;GO:0051301;GO:0035853;GO:0016567;GO:0032465
Oarb_153066_c5_g1	
Oarb_153743_c5_g1	GO:0003964
Oarb_138948_c1_g1	GO:0005581;GO:0062023;GO:0005737;GO:0005576;GO:0005615;GO:0005201;GO:0005109;GO:0017147;GO:0016477;GO:0090103;GO:0090177;GO:0060122;GO:0090090;GO:0043932;GO:0045669;GO:0033690;GO:0032092;GO:0060071
Oarb_133900_c5_g1	GO:0008375;GO:0102710;GO:0000287;GO:0010125
Oarb_154980_c13_g1	GO:0005814;GO:0098536;GO:0000242;GO:0030030;GO:0007099;GO:0098535
Oarb_154837_c5_g2	
Oarb_128342_c0_g1	GO:0016323;GO:0016021;GO:0043231;GO:0005524;GO:0015095;GO:0010960
Oarb_150405_c3_g1	GO:0016021;GO:0005886;GO:0042383;GO:0005524;GO:0046872;GO:0005391
Oarb_155627_c15_g1	GO:0003677;GO:0015074;GO:0006310;GO:0075713;GO:0046718;GO:0044826
Oarb_151495_c2_g1	GO:0005680;GO:0005813;GO:0005737;GO:0005654;GO:0005876;GO:0019903;GO:0007091;GO:0070979
Oarb_154453_c0_g1	GO:0016021;GO:0005886;GO:0046872;GO:0061630;GO:0045087;GO:0060339;GO:0006511
Oarb_150427_c2_g1	GO:0005759;GO:0005739;GO:0005524;GO:0046872;GO:0004658;GO:0009063;GO:0009062
Oarb_148588_c2_g1	
Oarb_143560_c5_g4	GO:0016021;GO:0005743;GO:0005476;GO:0006844;GO:0015879;GO:0003382;GO:0035002;GO:0006839
Oarb_154398_c11_g2	GO:0005737;GO:0005634;GO:0005697;GO:0042826;GO:0051721;GO:0004540;GO:0043021;GO:0070034;GO:0042162;GO:0031625;GO:0000184;GO:0035303;GO:0043487;GO:0032204;GO:0007004
Oarb_96020_c0_g1	GO:0000793;GO:0005829;GO:0016604;GO:0005730;GO:0005654;GO:0005634;GO:0070182;GO:0048854;GO:0034599;GO:0006281;GO:0007276;GO:0036297;GO:0097150;GO:2000348;GO:0051090;GO:0050727;GO:0045589;GO:0010332;GO:0007129
Oarb_103262_c1_g1	GO:0016020;GO:0020037;GO:0005506;GO:0004497;GO:0016705
Oarb_155559_c17_g1	GO:0051539;GO:0004160;GO:0046872;GO:0009097;GO:0009099
Oarb_132490_c2_g1	GO:0035578;GO:0005783;GO:0005788;GO:0070062;GO:0005576;GO:0043202;GO:0016853;GO:0043277;GO:0045454;GO:0043066;GO:0043312
Oarb_66702_c0_g1	GO:0016020;GO:0005509
Oarb_153484_c6_g2	GO:0031261;GO:0016604;GO:0005664;GO:0005656;GO:0005654;GO:0000808;GO:0003688;GO:0006260;GO:0006270;GO:0061351;GO:0006267
Oarb_123796_c0_g1	GO:0005634;GO:0003682;GO:0031490;GO:0003700;GO:0042054;GO:0046872;GO:0000977;GO:0043565;GO:0000122;GO:0022008
Oarb_117255_c4_g1	GO:0030425;GO:0016021;GO:0005770;GO:0031902;GO:0005765;GO:0005764;GO:0080025;GO:0097352;GO:0015031
Oarb_150739_c1_g2	GO:0036126;GO:0060271;GO:0060294;GO:0030317
Oarb_108529_c0_g1	GO:0005737;GO:0005829;GO:0005783;GO:0005576;GO:0072559;GO:0005634;GO:0005524;GO:0042802;GO:0043565;GO:0008134;GO:0006919;GO:0071222;GO:0071224;GO:0002374;GO:0050830;GO:0051607;GO:0006954;GO:0045087;GO:0032611;GO:0050701;GO:0032621;GO:0002674;GO:0050728;GO:0050713;GO:0032088;GO:1901223;GO:0044546;GO:0043280;GO:0050718;GO:0032736;GO:0032753;GO:0032754;GO:0051092;GO:2000321;GO:2000553;GO:0045630;GO:0045944;GO:0002830;GO:0050727
Oarb_132688_c2_g3	GO:0005634;GO:0003677;GO:0003755
Oarb_136066_c7_g1	GO:0005737;GO:0016787;GO:0042802;GO:0004298;GO:0045893;GO:0051604;GO:0006508
Oarb_150423_c0_g1	GO:0030659;GO:0016021;GO:0042470;GO:0005886;GO:0016471;GO:0000220;GO:0051117;GO:0046961;GO:0015991;GO:0007035
Oarb_146037_c5_g1	GO:0005634
Oarb_123920_c6_g2	GO:0016021;GO:0005886;GO:0052740;GO:0047372;GO:0016298;GO:0052739;GO:0008970;GO:0004623;GO:0102567;GO:0102568;GO:0034338;GO:0044255;GO:0051792;GO:0051793;GO:0006656;GO:0046470
Oarb_155661_c8_g2	GO:0016021;GO:0005886;GO:0005228;GO:0015271;GO:0005267;GO:0006813;GO:0042391
Oarb_21677_c0_g1	GO:0071013;GO:0071011;GO:0005689;GO:0005686;GO:0003729;GO:0000398
Oarb_149987_c1_g1	GO:0016021;GO:0003854;GO:0006694
Oarb_129359_c3_g2	GO:0005576;GO:0004222;GO:0008270;GO:0018996
Oarb_131222_c3_g1	GO:0005576;GO:0001503;GO:2001222;GO:0042246
Oarb_132322_c3_g1	GO:0005829;GO:0005758;GO:0046872;GO:0004222;GO:0042277;GO:0006518;GO:0000209;GO:0006508
Oarb_154254_c8_g1	GO:0032420;GO:0004096;GO:0020037;GO:0007605
Oarb_108251_c4_g1	GO:0005753;GO:0000275;GO:0043209;GO:0046933;GO:0006754;GO:0015986
Oarb_117482_c2_g2	GO:0046872;GO:0003964
